"SkinID","Url","Dialogue"
"692","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/sunliang03/sunliang_kuizhu_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/sunliang03/sunliang_kuizhu_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/sunliang03/sunliang_chezheng_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/sunliang03/sunliang_chezheng_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/sunliang03/sunliang_lijun_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/sunliang03/sunliang_lijun_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/sunliang03/sunliang_Dead.mp3""]","[[{""text"": ""溃诛"", ""confidence"": 0.9142711162567139}, {""text"": ""东吴之主，岂是贪生怕死之辈？"", ""confidence"": 0.9935957193374634}, {""text"": ""欺朕年幼？有胆，便一决雌雄！"", ""confidence"": 0.9655590653419495}], [{""text"": ""政"", ""confidence"": 0.9999334812164307}, {""text"": ""朕倒要看看，这大吴是谁的江山！"", ""confidence"": 0.9859846830368042}, {""text"": ""只要朕还在，老贼休想稳坐一天！"", ""confidence"": 0.9817785620689392}], [{""text"": ""立军"", ""confidence"": 0.9997358322143555}, {""text"": ""能征善战，乃我东吴长久之风。"", ""confidence"": 0.991083562374115}, {""text"": ""重赏之下，必有勇夫。"", ""confidence"": 0.9951506853103638}], [{""text"": ""阵亡"", ""confidence"": 0.8960451483726501}, {""text"": ""君不君，臣不臣，此国之悲。"", ""confidence"": 0.9972829818725586}]]"
"691","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell147_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell147_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell148_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell148_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell149_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell149_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/dead/charDead_93.mp3""]","[[{""text"": ""溃诛"", ""confidence"": 0.9170510768890381}, {""text"": ""子通专恣，必谋而诛之。"", ""confidence"": 0.961496114730835}, {""text"": ""孙久专，不可久忍，必溃诛。"", ""confidence"": 0.9742486476898193}], [{""text"": ""政"", ""confidence"": 0.9999685287475586}, {""text"": ""风驰电，政权不怠。"", ""confidence"": 0.9538218379020691}, {""text"": ""廉平政，实为艰事。"", ""confidence"": 0.9978834986686707}], [{""text"": ""立军"", ""confidence"": 0.9997372627258301}, {""text"": ""立于朝堂，定于军心。"", ""confidence"": 0.99253910779953}, {""text"": ""君立于朝堂，军侧于四方。"", ""confidence"": 0.9970948696136475}], [{""text"": ""阵亡"", ""confidence"": 0.9931060075759888}, {""text"": ""今日欲诛逆臣而不得，方知机事不密则害"", ""confidence"": 0.9645684361457825}]]"
"690","[]","[[{""text"": ""怀橘"", ""confidence"": 0.9965101480484009}, {""text"": ""袖中怀绿桔，遗母报乳哺。"", ""confidence"": 0.9934939742088318}, {""text"": ""情深续，怀着藏橘。"", ""confidence"": 0.9345880150794983}], [{""text"": ""遗礼"", ""confidence"": 0.9997678399085999}, {""text"": ""违失礼仪，则俱非议。"", ""confidence"": 0.9944419860839844}, {""text"": ""行遗礼之举。于不敬王者。"", ""confidence"": 0.9636290669441223}], [{""text"": ""整论"", ""confidence"": 0.9999303221702576}, {""text"": ""整论四海未泰，修文德以平。"", ""confidence"": 0.9966492056846619}, {""text"": ""今论者不务道德怀取之术，而惟尚武，窃"", ""confidence"": 0.9850168228149414}, {""text"": ""所未安。"", ""confidence"": 0.9968228340148926}], [{""text"": ""阵亡"", ""confidence"": 0.9937488436698914}, {""text"": ""恨不能见，车同轨，书同文。"", ""confidence"": 0.9911227822303772}]]"
"689","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji02/luji_huaiju_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji02/luji_huaiju_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji02/luji_yili_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji02/luji_yili_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji02/luji_zhenglun_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji02/luji_zhenglun_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji02/lujiDead_92.mp3""]","[[{""text"": ""怀橘"", ""confidence"": 0.9961932301521301}, {""text"": "">"", ""confidence"": 0.506222128868103}, {""text"": ""非吾之独爱，实乃高堂所需。"", ""confidence"": 0.9979309439659119}, {""text"": ""父母之好，不可不知也。"", ""confidence"": 0.9961292147636414}], [{""text"": ""遗礼"", ""confidence"": 0.9998236894607544}, {""text"": ""功败垂成，皆在取舍之间。"", ""confidence"": 0.9967393279075623}, {""text"": ""慷慨解囊，恩泽互惠。"", ""confidence"": 0.9764715433120728}], [{""text"": ""整论"", ""confidence"": 0.999908983707428}, {""text"": ""先辈诚不欺我，何不代代相传。"", ""confidence"": 0.9851704835891724}, {""text"": ""巡乘六甲，舆斗相逢。"", ""confidence"": 0.9759771227836609}], [{""text"": ""阵亡"", ""confidence"": 0.9900541305541992}, {""text"": ""此乃小儿之见？"", ""confidence"": 0.9889320731163025}]]"
"688","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji03/luji_huaiju_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji03/luji_huaiju_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji03/luji_yili_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji03/luji_yili_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji03/luji_zhenglun_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji03/luji_zhenglun_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji03/lujiDead_92.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji03/lujiDead_92.mp3""]","[[{""text"": ""怀橘"", ""confidence"": 0.9959935545921326}, {""text"": ""家母尚在，绩，怎能独享？"", ""confidence"": 0.9946298003196716}, {""text"": ""人以硕果待我，我以忠孝待人。"", ""confidence"": 0.9917141795158386}], [{""text"": ""遗礼"", ""confidence"": 0.9996829628944397}, {""text"": ""橘生淮南为橘，生北，则为枳。"", ""confidence"": 0.9548677206039429}, {""text"": ""我赠君取，仁义之礼。"", ""confidence"": 0.993242621421814}], [{""text"": ""整论"", ""confidence"": 0.9998981356620789}, {""text"": ""历以记岁，而百谷时雍。"", ""confidence"": 0.9926053881645203}, {""text"": ""至孝不其亲，至忠不其君。"", ""confidence"": 0.9941350817680359}], [{""text"": ""阵亡"", ""confidence"": 0.9522380828857422}, {""text"": ""怀橘井安在，怀橘人何处。"", ""confidence"": 0.9908647537231445}]]"
"687","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji06/luji_huaiju_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji06/luji_huaiju_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji06/luji_yili_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji06/luji_yili_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji06/luji_zhenglun_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji06/luji_zhenglun_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji06/luji_dead.mp3""]","[[{""text"": ""怀橘"", ""confidence"": 0.996751070022583}, {""text"": ""怀橘而走，非窃也，欲遗母也。"", ""confidence"": 0.9974643588066101}, {""text"": ""怀橘奉母，效乌鸦反哺。"", ""confidence"": 0.9919370412826538}], [{""text"": ""遗礼"", ""confidence"": 0.9998366832733154}, {""text"": ""馈君以礼，愿君安泰。"", ""confidence"": 0.9973315000534058}, {""text"": ""赠君以橘，望君勿辞。"", ""confidence"": 0.9905771017074585}], [{""text"": ""整论"", ""confidence"": 0.9999251961708069}, {""text"": ""博学多识，若驾马逸足也。"", ""confidence"": 0.9519281983375549}, {""text"": ""注《易》释《玄》，传于后世。"", ""confidence"": 0.9932050108909607}], [{""text"": ""阵亡"", ""confidence"": 0.9926155209541321}, {""text"": ""以瑚之器守南越，明珠暗投也。"", ""confidence"": 0.9933463931083679}]]"
"686","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji01/luji_huaiju_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji01/luji_huaiju_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji01/luji_yili_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji01/luji_yili_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji01/luji_zhenglun_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji01/luji_zhenglun_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji01/lujiDead_92.mp3""]","[[{""text"": ""怀橘"", ""confidence"": 0.9962974786758423}, {""text"": ""孝子之至，莫大乎尊亲。"", ""confidence"": 0.9969705939292908}, {""text"": ""羊有跪乳之恩，鸦有反哺之义。"", ""confidence"": 0.9966892600059509}], [{""text"": ""遗礼"", ""confidence"": 0.9997674226760864}, {""text"": ""财散人聚，物尽其才。"", ""confidence"": 0.9973160624504089}, {""text"": ""许卿之小利，不求君承我恩。"", ""confidence"": 0.9965912699699402}], [{""text"": ""整论"", ""confidence"": 0.9999127388000488}, {""text"": ""文才必有用，散尽还复来。"", ""confidence"": 0.9967889189720154}, {""text"": ""运筹布画，通晓古今。"", ""confidence"": 0.9900556802749634}], [{""text"": ""阵亡"", ""confidence"": 0.9786728024482727}, {""text"": ""星落人亡，终有时。"", ""confidence"": 0.9978253841400146}]]"
"685","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji04/luji_huaiju_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji04/luji_huaiju_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji04/luji_yili_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji04/luji_yili_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji04/luji_zhenglun_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji04/luji_zhenglun_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji04/lujiDead_92.mp3""]","[[{""text"": ""怀橘"", ""confidence"": 0.9960131645202637}, {""text"": ""佳节良时，怀橘思情。"", ""confidence"": 0.9933878779411316}, {""text"": ""月霜白，橘灿金。"", ""confidence"": 0.997556209564209}], [{""text"": ""遗礼"", ""confidence"": 0.9997034668922424}, {""text"": ""报君以恩礼，仁爱自想往。"", ""confidence"": 0.9930883049964905}, {""text"": ""君之所需，吾愿助之。"", ""confidence"": 0.9965294599533081}], [{""text"": ""整论"", ""confidence"": 0.999890923500061}, {""text"": ""星辰九霄卷，长河晓月霜。"", ""confidence"": 0.9892684817314148}, {""text"": ""整古卷万册，理论书千篇。"", ""confidence"": 0.9937524795532227}], [{""text"": ""阵亡"", ""confidence"": 0.9686367511749268}, {""text"": ""月满星稀，团圆总有散。"", ""confidence"": 0.9957572817802429}]]"
"684","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji05/luji_huaiju_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji05/luji_huaiju_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji05/luji_yili_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji05/luji_yili_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji05/luji_zhenglun_02.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji05/luji_zhenglun_01.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/luji05/luji_dead.mp3""]","[[{""text"": ""怀橘"", ""confidence"": 0.9959506988525391}, {""text"": ""怀橘馈卒，士卒皆争为死。"", ""confidence"": 0.9975495934486389}, {""text"": ""怀橘以表仁爱，使民如子弟。"", ""confidence"": 0.9948378205299377}], [{""text"": ""遗礼"", ""confidence"": 0.9996663331985474}, {""text"": ""家无遗产，子孙困。"", ""confidence"": 0.9938546419143677}, {""text"": ""略备薄礼，望君切不可辞。"", ""confidence"": 0.995747983455658}], [{""text"": ""整论"", ""confidence"": 0.9999008178710938}, {""text"": ""整一家之论，将使遗民。"", ""confidence"": 0.9923363327980042}, {""text"": ""·置办家财，以备不时之需。"", ""confidence"": 0.959097146987915}], [{""text"": ""阵亡"", ""confidence"": 0.9842579364776611}, {""text"": ""疾遇厄，遭命不幸"", ""confidence"": 0.9867157936096191}]]"
"683","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell144_1.mp3?v=698192dd1"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell144_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell145_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell145_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell146_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/1-spell/spell146_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/dead/charDead_92.mp3""]","[[{""text"": ""怀橘"", ""confidence"": 0.9965101480484009}, {""text"": ""袖中怀绿桔，遗母报乳哺。"", ""confidence"": 0.9934939742088318}, {""text"": ""情深续，怀着藏橘。"", ""confidence"": 0.9345880150794983}], [{""text"": ""遗礼"", ""confidence"": 0.9997678399085999}, {""text"": ""违失礼仪，则俱非议。"", ""confidence"": 0.9944419860839844}, {""text"": ""行遗礼之举。于不敬王者。"", ""confidence"": 0.9636290669441223}], [{""text"": ""整论"", ""confidence"": 0.9999303221702576}, {""text"": ""整论四海未泰，修文德以平。"", ""confidence"": 0.9966492056846619}, {""text"": ""今论者不务道德怀取之术，而惟尚武，窃"", ""confidence"": 0.9850168228149414}, {""text"": ""所未安。"", ""confidence"": 0.9968228340148926}], [{""text"": ""阵亡"", ""confidence"": 0.9937488436698914}, {""text"": ""恨不能见，车同轨，书同文。"", ""confidence"": 0.9911227822303772}]]"
"682","[]","[[{""text"": ""飞军"", ""confidence"": 0.9979081153869629}, {""text"": ""无当飞军，伐叛乱，镇蛮夷。"", ""confidence"": 0.9834588170051575}, {""text"": ""山地崎岖，也挡不住飞军破势。"", ""confidence"": 0.9834092855453491}], [{""text"": ""兵略"", ""confidence"": 0.9854820966720581}, {""text"": ""奇略兵速，敌未能料之。"", ""confidence"": 0.9942527413368225}, {""text"": ""兵略者，明战胜攻取之数，形机之势，诈"", ""confidence"": 0.9885620474815369}, {""text"": ""之变。"", ""confidence"": 0.9994696974754333}], [{""text"": ""将略"", ""confidence"": 0.996209979057312}, {""text"": ""奇谋为短，将略为要。"", ""confidence"": 0.9969571828842163}, {""text"": ""为将者，需有谋略。"", ""confidence"": 0.9959405064582825}], [{""text"": ""阵亡"", ""confidence"": 0.9838161468505859}]]"
"681","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping04/WangPing_FeiJun_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping04/WangPing_FeiJun_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping04/WangPing_BingLue_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping04/WangPing_BingLue_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping04/WangPing_JiangLue_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping04/WangPing_JiangLue_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping04/WangPing_Dead.mp3""]","[[{""text"": ""飞军"", ""confidence"": 0.9990851879119873}, {""text"": ""飞军之锐，一往无前！"", ""confidence"": 0.9886797666549683}, {""text"": ""养兵千日，用兵一时。"", ""confidence"": 0.9966779947280884}], [{""text"": ""兵略"", ""confidence"": 0.9952133297920227}, {""text"": ""兵贵于精，将胜于谋。"", ""confidence"": 0.9909898042678833}, {""text"": ""稳扎稳打，切勿贪功！"", ""confidence"": 0.9733020663261414}], [{""text"": ""将略"", ""confidence"": 0.9977353811264038}, {""text"": ""将略胜之，则兵战胜之。"", ""confidence"": 0.9886518716812134}, {""text"": ""将在谋，而不在勇乎。"", ""confidence"": 0.994615912437439}], [{""text"": ""阵亡"", ""confidence"": 0.9930024743080139}, {""text"": ""若丞相在，也不至这个地步。"", ""confidence"": 0.9959595203399658}]]"
"680","[""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping01/WangPing_FeiJun_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping01/WangPing_FeiJun_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping01/WangPing_BingLue_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping01/WangPing_BingLue_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping01/WangPing_JiangLue_1.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping01/WangPing_JiangLue_2.mp3"", ""https://web.sanguosha.com/10/pc/res/assets/runtime/voice/skin/wangping01/WangPing_Dead.mp3""]","[[{""text"": ""飞军"", ""confidence"": 0.999411940574646}, {""text"": ""或夺或毁，勿要手下留情。"", ""confidence"": 0.9954903721809387}, {""text"": ""若不拼死一战，先帝壮志何存？"", ""confidence"": 0.9926987290382385}], [{""text"": ""兵略"", ""confidence"": 0.993179440498352}, {""text"": ""北伐大略，非一日可成。"", ""confidence"": 0.9792516231536865}, {""text"": ""用兵不复，魏军必然无防！"", ""confidence"": 0.9846954941749573}], [{""text"": ""将略"", ""confidence"": 0.996126115322113}, {""text"": ""施将略于阵上，可成大业！"", ""confidence"": 0.988673210144043}, {""text"": ""·勇毅有谋略者，可拜将军。"", ""confidence"": 0.9625203609466553}], [{""text"": ""阵亡"", ""confidence"": 0.9959093332290649}, {""text"": ""蜀汉兴盛，不复当年了。"", ""confidence"": 0.9956620931625366}]]"
